# shard-weights manifest - GENERATED by scripts/generate-shard-weights.ts; do not edit by hand.
# Regenerate: bun run scripts/generate-shard-weights.ts --suite <daemon-unit|daemon-online> <junit-files-or-dirs>
# Format: <weight-ms><TAB><repo-root-relative-path>, sorted by path.
# scripts/lib/shard-split.sh packs listed files by measured duration; files absent
# here keep the stableHash assignment (regenerate to pick up new files).
2115	packages/daemon/tests/unit/5-space/workflow/workflow-run-status-lifecycle.test.ts
4	packages/daemon/tests/unit/5-space/workflow/workflow-selector.test.ts
36	packages/daemon/tests/unit/helpers/dev-proxy.test.ts
55	packages/daemon/tests/unit/lib/acp/acp-client.test.ts
8	packages/daemon/tests/unit/lib/acp/acp-command.test.ts
58	packages/daemon/tests/unit/lib/acp/acp-integration.test.ts
20	packages/daemon/tests/unit/lib/acp/acp-message-translator.test.ts
58	packages/daemon/tests/unit/lib/acp/acp-model-fetcher.test.ts
22	packages/daemon/tests/unit/lib/acp/acp-query-adapter.test.ts
2429	packages/daemon/tests/unit/lib/acp/acp-query-runner.test.ts
13	packages/daemon/tests/unit/lib/acp/acp-safe-fs.test.ts
782	packages/daemon/tests/unit/lib/acp/acp-terminal-manager.test.ts
22	packages/daemon/tests/unit/lib/acp/acp-transport.test.ts
10	packages/daemon/tests/unit/lib/job-handlers/message-delivery-dead-letter.test.ts
8	packages/daemon/tests/unit/lib/job-handlers/message-delivery.handler.test.ts
